tag,Vrai Nom,Adresse,Arrondissement,Téléphone,Site web,Lien Google,Lien Menu,Horaires,Lien de réservation,Lien de votre compte instagram,Station(s) de métro à proximité,types,petit_dejeuner,brunch_general,brunch_samedi,brunch_dimanche,brunch_toute_la_semaine,dejeuner,gouter,drinks,diner,apero,dans_la_rue,dans_une_galerie,dans_un_musee,dans_un_monument,hotel_name,dans_un_hotel,other_lieu,ambiance_classique,ambiance_intimiste,ambiance_festif,ambiance_date,price_range,cuisines,restrictions,has_terrace,terrace_locs,more_info
Nons,Non Solo Cucina,"135 Rue du Ranelagh, 75016 Paris, France",75016,01 45 27 99 93,http://non-solo-sicilia.fr/,https://maps.google.com/?cid=12119377295808400920,http://non-solo-sicilia.fr/#food,"Monday: Closed
Tuesday: 12:00 – 3:00 PM, 7:30 – 11:00 PM
Wednesday: 12:00 – 3:00 PM, 7:30 – 11:00 PM
Thursday: 12:00 – 3:00 PM, 7:30 – 11:00 PM
Friday: 12:00 – 3:00 PM, 7:30 – 11:00 PM
Saturday: 12:00 – 3:00 PM, 7:30 – 11:00 PM
Sunday: Closed",https://bookings.zenchef.com/results?rid=372212&pid=1001,https://www.instagram.com/restaurant_nonsolocucina?igsh=mwy2axzrajjvd3jioa,non_renseigné,Restaurant,False,False,False,False,False,True,False,False,True,False,True,False,False,False,,False,False,True,False,False,False,€€,Italien,,False,,
Nonn,Nonna Cardito,"6 Av. du Général de Gaulle, 93110 Rosny-sous-Bois, France",93110,01 48 55 29 11,https://carditovillagegroup.com/restaurant-italien-rosny-sous-bois/,https://maps.google.com/?cid=6466630040884662983,https://carditovillagegroup.com/wp-content/uploads/2025/02/MENU-TABLE-FR-NONNA.pdf,"Monday: 10:00 AM – 10:30 PM
Tuesday: 10:00 AM – 10:30 PM
Wednesday: 10:00 AM – 10:30 PM
Thursday: 10:00 AM – 10:30 PM
Friday: 10:00 AM – 10:30 PM
Saturday: 10:00 AM – 10:30 PM
Sunday: 10:00 AM – 10:30 PM",https://carditovillagegroup.com/restaurant-italien-rosny-sous-bois/#elementor-action%3Aaction%3Dpopup%3Aopen%26settings%3DeyJpZCI6Ijc0MSIsInRvZ2dsZSI6ZmFsc2V9,https://www.instagram.com/carditovillagegroup/,non_renseigné,Restaurant,False,False,False,True,False,True,False,False,True,False,True,False,False,False,,False,False,True,False,False,False,€€,Italien,,True,terrasse_classique,
Nos,Nosso,"22 Prom. Claude Lévi-Strauss, 75013 Paris, France",75013,01 40 01 95 17,https://www.nosso-restaurant.fr/,https://maps.google.com/?cid=7490756770961525533,https://www.nosso-restaurant.fr/pages/menu-dejeuner,"Monday: 12:00 – 2:00 PM
Tuesday: 12:00 – 2:00 PM
Wednesday: 12:00 – 2:00 PM, 7:30 – 8:45 PM
Thursday: 12:00 – 2:00 PM, 7:30 – 8:45 PM
Friday: 12:00 – 2:00 PM, 7:30 – 8:45 PM
Saturday: Closed
Sunday: Closed",https://www.nosso-restaurant.fr/pages/reserver,https://www.instagram.com/nosso.paris/,non_renseigné,Restaurant gastronomique,False,False,False,False,False,True,False,False,True,False,True,False,False,False,,False,False,True,False,False,False,€€€,Français,,True,terrasse_classique,
Not,Noto,"252 bis Rue du Faubourg Saint-Honoré, 75008 Paris, France",75008,01 86 95 96 60,https://www.noto-paris.com/,https://maps.google.com/?cid=14035567567427763521,https://noto-paris.com/wp-content/uploads/2024/09/FOOD-06.09-1.pdf,"Monday: 12:00 – 3:00 PM, 8:00 PM – 2:00 AM
Tuesday: 12:00 – 3:00 PM, 8:00 PM – 2:00 AM
Wednesday: 12:00 – 3:00 PM, 8:00 PM – 2:00 AM
Thursday: 12:00 – 3:00 PM, 8:00 PM – 2:00 AM
Friday: 12:00 – 3:00 PM, 7:30 PM – 2:00 AM
Saturday: 7:30 PM – 2:00 AM
Sunday: Closed",https://eu.sevenrooms.com/reservations/notoparisrestaurantpleyel?venues=notoparisrestaurantpleyel%2Cleboeufsurletoit%2Cvictoriaparis%2Cmankoparis%2Ccafelaperouseconcorde%2CLaperouse%2Cmimosarestaurant%2Cforestrestaurant%2Candia%2Ccreaturesjuliensebbag%2Cdeepfishbyandia%2Cruralbymarcverat%2Cclub13&y,https://www.instagram.com/notoparis/,non_renseigné,Restaurant haut de gamme,False,False,False,False,False,True,False,False,True,False,True,False,False,False,,False,False,False,False,True,False,€€€€,Italien,,False,,
Nour,Nour Comptoir,"38 Rue Jean-Pierre Timbaud, 75011 Paris, France",75011,non_renseigné,https://nour-comptoir.com/,https://maps.google.com/?cid=2790434085475869365,https://www.nour-comptoir.com/carte,"Monday: 11:30 AM – 2:30 PM, 7:00 – 11:00 PM
Tuesday: 11:30 AM – 2:30 PM, 7:00 – 11:00 PM
Wednesday: 11:30 AM – 2:30 PM, 7:00 – 11:00 PM
Thursday: 11:30 AM – 2:30 PM, 7:00 – 11:00 PM
Friday: 11:30 AM – 2:30 PM, 7:00 – 11:00 PM
Saturday: 11:30 AM – 2:30 PM, 7:00 – 11:00 PM
Sunday: Closed",Sans réservation,https://www.instagram.com/nour_comptoir/,non_renseigné,"""Fast"" (à emporter, sandwicherie...)",False,False,False,False,False,True,False,False,False,False,True,False,False,False,,False,False,True,False,False,False,€,,,False,,
Ogat,Ogata,"16 Rue Debelleyme, 75003 Paris, France",75003,01 80 97 76 80,https://ogata.com/paris/,https://maps.google.com/?cid=11103538482425309555,https://ogata.com/paris/sabo/,"Monday: 11:00 AM – 7:00 PM
Tuesday: 11:00 AM – 7:00 PM
Wednesday: 11:00 AM – 11:30 PM
Thursday: 11:00 AM – 11:30 PM
Friday: 11:00 AM – 11:30 PM
Saturday: 11:00 AM – 11:30 PM
Sunday: 11:00 AM – 11:30 PM",https://ogata.com/paris/reservation/,https://www.instagram.com/ogata.official/,non_renseigné,Restaurant,False,False,False,False,False,True,False,False,True,False,True,False,False,False,,False,False,False,True,False,False,€€€€,Japonais,,False,,
Oh,Oh Mon Cake,"154 Rue Saint-Honoré, 75001 Paris, France",75001,07 68 72 85 10,http://www.ohmoncake.fr/,https://maps.google.com/?cid=15704827817288176724,https://ohmoncake.fr/categorie-produit/layer-cakes/,"Monday: Closed
Tuesday: 12:00 – 6:00 PM
Wednesday: 12:00 – 6:00 PM
Thursday: 12:00 – 6:00 PM
Friday: 12:00 – 6:00 PM
Saturday: 12:00 – 6:00 PM
Sunday: Closed",Sans réservation,https://www.instagram.com/ohmoncake/,non_renseigné,Boulangerie/pâtisserie,False,False,False,False,False,False,True,False,False,False,True,False,False,False,,False,False,True,False,False,False,€€,Américain,,False,,
Oji,Ojii,"6 Rue Perronet, 75007 Paris, France",75007,07 45 08 08 27,https://www.ojii.fr/,https://maps.google.com/?cid=10069997616376840727,https://www.ojii.fr/menu-ojii,"Monday: 7:00 PM – 11:30 PM
Tuesday: 7:00 PM – 11:30 PM
Wednesday: 7:00 PM – 11:30 PM
Thursday: 7:00 PM – 11:30 PM
Friday: 7:00 PM – 11:30 PM
Saturday: 7:00 PM – 11:30 PM
Sunday: 7:00 PM – 11:30 PM",https://www.ojii.fr/reservation,https://www.instagram.com/ojii.perronet/,non_renseigné,Restaurant,False,False,False,False,False,True,False,False,True,False,True,False,False,False,,False,False,True,False,False,False,€€,Japonais,,False,,
Onig,Onigiriz,"6 Pl. d'Estienne d'Orves, 75009 Paris, France",75009,01 42 80 64 53,http://onigiriz.fr/,https://maps.google.com/?cid=7448841257713045394,http://onigiriz.fr/#menu,"Monday: 12:00 – 3:00 PM
Tuesday: 12:00 – 3:00 PM
Wednesday: 12:00 – 3:00 PM
Thursday: 12:00 – 3:00 PM
Friday: 12:00 – 3:00 PM
Saturday: Closed
Sunday: Closed",Sans réservation,https://www.instagram.com/onigiriz.paris/,non_renseigné,"""Fast"" (à emporter, sandwicherie...)",False,False,False,False,False,True,False,False,False,False,True,False,False,False,,False,False,True,False,False,False,€,Japonais,,False,,
Ony,Onyx,"71 Rue de Provence, 75009 Paris, France",75009,01 48 74 04 88,https://restaurantonyx.com/,https://maps.google.com/?cid=17605489896743672116,https://restaurantonyx.com/notre-menu,"Monday: 12:00 – 2:30 PM, 7:00 – 10:30 PM
Tuesday: 12:00 – 2:30 PM, 7:00 – 10:30 PM
Wednesday: 12:00 – 2:30 PM, 7:00 – 10:30 PM
Thursday: 12:00 – 2:30 PM, 7:00 – 10:30 PM
Friday: 12:00 – 2:30 PM, 7:00 – 10:30 PM
Saturday: 12:00 – 2:30 PM, 7:00 – 10:30 PM
Sunday: 12:00 – 2:30 PM, 7:00 – 10:30 PM",https://bookings.zenchef.com/results?rid=367896&pid=1001,https://www.instagram.com/onyx.restaurant.paris,non_renseigné,Restaurant gastronomique,False,False,False,False,False,True,False,False,True,False,True,False,False,False,,False,False,True,False,False,False,€€,Français,,False,,
Oob,Oobatz,"4bis Av. Jean Aicard, 75011 Paris, France",75011,non_renseigné,https://oobatz.fr/,https://maps.google.com/?cid=10098685587554175031,CANVA,"Monday: Closed
Tuesday: Closed
Thursday: 6:00 PM – 10:00 PM
Friday: 6:00 PM – 10:00 PM
Saturday: 6:00 PM – 10:00 PM
Sunday: 6:00 PM – 10:00 PM",https://reservation.umai.io/fr/widget/oobatz?party_size=2&date=2025-03-11,https://www.instagram.com/o.o.b.a.t.z,non_renseigné,Restaurant,False,False,False,False,False,False,False,False,True,False,True,False,False,False,,False,False,True,False,False,False,€,Italien,,False,,
Ora,Ora Farmhouse,"63 Rue Manin, 75019 Paris, France",75019,06 79 88 66 99,http://www.orafarmhouse.com/,https://maps.google.com/?cid=6825096573048756195,http://www.orafarmhouse.com/#elementor-action%3Aaction%3Dpopup%3Aopen%26settings%3DeyJpZCI6IjYyMSIsInRvZ2dsZSI6ZmFsc2V9,"Monday: Closed
Tuesday: 12:00 – 3:00 PM, 7:00 PM – 2:00 AM
Wednesday: 12:00 – 3:00 PM, 7:00 PM – 2:00 AM
Thursday: 12:00 – 3:00 PM, 7:00 PM – 2:00 AM
Friday: 12:00 – 3:00 PM, 7:00 PM – 2:00 AM
Saturday: 10:00 AM – 3:00 PM, 7:00 PM – 2:00 AM
Sunday: 11:00 AM – 6:00 PM",https://bookings.zenchef.com/results?rid=365366&pid=1001,https://www.instagram.com/orafarmhouse/,non_renseigné,Restaurant,False,False,False,True,False,True,False,False,True,False,False,False,False,False,,False,True,False,False,True,False,€€,Français;Other,,True,cour,
Org,Orgueil,"6 Rue Popincourt, 75011 Paris, France",75011,01 83 97 34 80,https://bonaloi.com/fr/orgueil/,https://maps.google.com/?cid=17219669573957317456,https://bonaloi.com/fr/orgueil/#menu,"Monday: 12:00 – 2:30 PM, 7:00 PM – 1:00 AM
Tuesday: 12:00 – 2:30 PM, 7:00 PM – 1:00 AM
Wednesday: 12:00 – 2:30 PM, 7:00 PM – 1:00 AM
Thursday: 12:00 – 2:30 PM, 7:00 PM – 1:00 AM
Friday: 12:00 – 2:30 PM, 7:00 PM – 1:00 AM
Saturday: 12:00 – 2:30 PM, 7:00 PM – 1:00 AM
Sunday: 12:00 – 2:30 PM, 7:00 PM – 1:00 AM",https://bonaloi.com/fr/orgueil/#reservation,https://www.instagram.com/bonaloi.paris/,non_renseigné,Restaurant,False,False,False,False,False,True,False,False,True,False,True,False,False,False,,False,False,False,True,False,False,€€€,Français,,False,,
Ori,Orient Extrême,"4 Rue Bernard Palissy, 75006 Paris, France",75006,01 45 48 92 27,https://orient-extreme.com/,https://maps.google.com/?cid=7520921757079984770,https://orient-extreme.com/assets/img/montaigne/OE%20MONTAIGNE_FR.pdf,"Monday: 12:00 – 3:00 PM, 7:15 – 10:45 PM
Tuesday: 12:00 – 3:00 PM, 7:15 – 10:45 PM
Wednesday: 12:00 – 3:00 PM, 7:15 – 10:45 PM
Thursday: 12:00 – 3:00 PM, 7:15 – 10:45 PM
Friday: 12:00 – 3:00 PM, 7:15 – 10:45 PM
Saturday: 12:00 – 3:00 PM, 7:15 – 11:00 PM
Sunday: Closed",Réservation par téléphone ,https://www.instagram.com/orient_extreme/,non_renseigné,Restaurant,False,False,False,False,False,True,False,False,True,False,True,False,False,False,,False,False,True,False,False,False,€€,Chinois,,False,,
ostb,Osteria Brutto,"15 rue Gracieuse, 75005 Paris, France",75005,09 73 22 93 62,https://www.osteria-brutto.com/,https://g.co/kgs/xEF4BXM,https://www.osteria-brutto.com/menu,"Monday: Closed
Tuesday: 12:00 – 2:30 PM, 7:00 – 10:30 PM
Wednesday: 12:00 – 2:30 PM, 7:00 – 10:30 PM
Thursday: 12:00 – 2:30 PM, 7:00 – 10:30 PM
Friday: 12:00 – 2:30 PM, 7:00 – 10:30 PM
Saturday: 12:00 – 2:30 PM, 7:00 – 10:30 PM
Sunday: 12:00 – 2:30 PM, 7:00 – 10:30 PM",https://www.osteria-brutto.com/reservations,https://www.instagram.com/osteria.brutto/,non_renseigné,Restaurant,False,False,False,False,False,True,False,False,True,False,True,False,False,False,,False,False,True,False,False,False,€€,Italien,,False,,
ostd,Osteria del Sesto,"11 Rue de la Grande Chaumière, 75006 Paris, France",75006,01 42 01 37 43,http://www.osteriadelsesto.com/,https://maps.google.com/?cid=11566449310164719160,https://www.osteriadelsesto.com/menu,"Monday: 12:00 – 2:30 PM, 7:00 – 10:30 PM
Tuesday: 12:00 – 2:30 PM, 7:00 – 10:30 PM
Wednesday: 12:00 – 2:30 PM, 7:00 – 10:30 PM
Thursday: 12:00 – 2:30 PM, 7:00 – 10:30 PM
Friday: 12:00 – 2:30 PM, 7:00 – 10:30 PM
Saturday: 12:00 – 2:30 PM, 7:00 – 10:30 PM
Sunday: 12:00 – 2:30 PM, 7:00 – 10:30 PM",https://www.osteriadelsesto.com/general-8,https://www.instagram.com/osteria_del_sesto/,non_renseigné,Restaurant,False,False,False,False,False,True,False,False,True,False,True,False,False,False,,False,False,True,False,False,False,€€,Italien,,False,,
ostf,Osteria Ferrara,"7 Rue du Dahomey, 75011 Paris, France",75011,01 43 71 67 69,http://www.osteriaferrara.com/,https://maps.google.com/?cid=6015580042957864557,https://userdocs.zenchef.com/352382/noWW38MJzSG7SB11yFbqyJi0xIsUQxCxExj7HxpM.pdf,"Monday: 12:15 – 2:00 PM, 7:30 – 10:00 PM
Tuesday: 12:15 – 2:00 PM, 7:30 – 10:00 PM
Wednesday: 12:15 – 2:00 PM, 7:30 – 10:00 PM
Thursday: 12:15 – 2:00 PM, 7:30 – 10:00 PM
Friday: 12:15 – 2:00 PM, 7:30 – 10:00 PM
Saturday: 12:15 – 2:00 PM, 7:30 – 10:00 PM
Sunday: Closed",https://www.osteriaferrara.com,https://instagram.com/osteriaferrara,non_renseigné,Restaurant,False,False,False,False,False,True,False,False,True,False,True,False,False,False,,False,False,True,False,False,False,€€,Italien,,True,terrasse_classique,
ostg,Osteria Goto,"151 Bd Voltaire, 75011 Paris, France",75011,07 44 99 40 95,https://www.osteriagoto.com/,https://maps.google.com/?cid=10981052346691431202,https://www.osteriagoto.com#menu,"Monday: 7:00 – 11:00 PM
Tuesday: 7:00 – 11:00 PM
Wednesday: 12:00 – 2:30 PM, 7:00 – 11:00 PM
Thursday: 12:00 – 2:30 PM, 7:00 – 11:00 PM
Friday: 12:00 – 2:30 PM, 7:00 – 11:00 PM
Saturday: 12:00 – 2:30 PM, 7:00 – 11:00 PM
Sunday: Closed",https://bookings.zenchef.com/results?rid=367656&pid=1001,http://www.instagram.com/osteriagoto,non_renseigné,Restaurant,False,False,False,False,False,True,False,False,True,False,True,False,False,False,,False,False,True,False,False,False,€€,Italien,,True,terrasse_classique,
ostr,Osteria Ruggera,"35 Rue Tiquetonne, 75002 Paris, France",75002,01 40 26 13 91,http://www.osteriaruggera.fr/,https://maps.google.com/?cid=16956066662358959605,http://www.osteriaruggera.fr/menus-carte/,"Monday: 12:00 – 2:30 PM, 7:00 – 11:00 PM
Tuesday: 12:00 – 2:30 PM, 7:00 – 11:00 PM
Wednesday: 12:00 – 2:30 PM, 7:00 – 11:00 PM
Thursday: 12:00 – 2:30 PM, 7:00 – 11:00 PM
Friday: 12:00 – 2:30 PM, 7:00 – 11:00 PM
Saturday: 12:00 – 2:30 PM, 7:00 – 11:00 PM
Sunday: 12:00 – 2:30 PM, 7:00 – 11:00 PM",https://bookings.zenchef.com/results?rid=63&pid=1001,https://www.instagram.com/osteriaruggera_paris/,non_renseigné,Restaurant,False,False,False,False,False,True,False,False,True,False,True,False,False,False,,False,False,True,False,False,False,€€,Italien,,False,,
Ozi,Ozio,"29bis Rue Saint-Didier, 75116 Paris, France",75116,01 47 27 20 70,http://ozioparis.com/,https://maps.google.com/?cid=4493997012269827199,http://ozioparis.com/#menu,"Monday: 12:00 – 3:00 PM, 6:30 – 10:45 PM
Tuesday: 12:00 – 10:45 PM
Wednesday: 12:00 – 10:45 PM
Thursday: 12:00 – 10:45 PM
Friday: 12:00 – 10:45 PM
Saturday: 12:00 – 11:45 PM
Sunday: 12:00 – 10:45 PM",Réservation par téléphone ,https://www.instagram.com/ozio_resto/,non_renseigné,Restaurant,False,False,False,False,False,True,False,False,True,False,True,False,False,False,,False,False,True,False,False,False,€€,Italien,,True,terrasse_classique,
palr,Palais Royal restaurant,"110 Gal de Valois, 75001 Paris, France",75001,01 40 20 00 27,http://palaisroyalrestaurant.com/,https://maps.google.com/?cid=1440656478043397116,https://palaisroyalrestaurant.com/#carte,"Monday: 7:30 – 9:30 PM
Tuesday: 7:30 – 9:30 PM
Wednesday: 12:00 – 2:00 PM, 7:30 – 9:30 PM
Thursday: 12:00 – 2:00 PM, 7:30 – 9:30 PM
Friday: 12:00 – 2:00 PM, 7:30 – 9:30 PM
Saturday: Closed
Sunday: Closed","https://www.sevenrooms.com/reservations/palaisroyalrestaurantparis?venues=brachlerestaurant,nolinskiparislerestaurant,palaisroyalrestaurantparis,palaisroyalvenezia",https://www.instagram.com/palaisroyalrestaurant/,non_renseigné,Restaurant gastronomique,False,False,False,False,False,True,False,False,True,False,False,False,False,True,,False,False,True,False,False,False,€€€€,Français,,True,cour,
pane,Pane e Olio,"117 Av. Mozart, 75016 Paris, France",75016,01 40 71 13 11,http://www.paneeolio.fr/,https://maps.google.com/?cid=6155392140485708794,https://deliveroo.fr/fr/menu/paris/Auteuil/pane-and-olio,"Monday: 12:00 – 3:00 PM, 7:00 – 11:00 PM
Tuesday: 12:00 – 3:00 PM, 7:00 – 11:00 PM
Wednesday: 12:00 – 3:00 PM, 7:00 – 11:00 PM
Thursday: 12:00 – 3:00 PM, 7:00 – 11:00 PM
Friday: 12:00 – 3:00 PM, 7:00 – 11:00 PM
Saturday: 12:00 – 3:00 PM, 7:00 – 11:00 PM
Sunday: 12:00 – 3:00 PM, 7:00 – 11:00 PM",https://www.paneeolio.fr/reservation/,https://www.instagram.com/pane_e_olio_giuseppe_messina_/?hl=fr,non_renseigné,Restaurant,False,False,False,False,False,True,False,False,True,False,True,False,False,False,,False,False,True,False,False,False,€€,Italien,,True,terrasse_classique,
pant,Pantobaguette,"16 Rue Eugène Sue, 75018 Paris, France",75018,01 88 48 40 70,http://www.pantobaguette.fr/,https://maps.google.com/?cid=2793730168734588150,https://pantobaguette.fr/menu.pdf,"Monday: 7:30 PM – 12:00 AM
Tuesday: 7:30 PM – 12:00 AM
Wednesday: 7:30 PM – 12:00 AM
Thursday: 7:30 PM – 12:00 AM
Friday: 7:30 PM – 12:00 AM
Saturday: 12:00 – 2:30 PM, 7:30 PM – 2:00 AM
Sunday: 12:00 – 2:30 PM, 7:30 PM – 2:00 AM", https://ib.guestonline.fr/instabook/bookings/fjaG4Ej/selection,https://www.instagram.com/pantobaguette,non_renseigné,Restaurant;Cave à manger,False,False,False,False,False,True,False,False,True,False,True,False,False,False,,False,False,True,False,False,False,€,Français;Japonais,,False,,
paper,Paperboy,"137 Rue Amelot, 75011 Paris, France",75011,non_renseigné,Pas de site internet ,https://maps.google.com/?cid=1924118550996567914,CANVA,"Monday: 10:00 AM – 4:00 PM
Tuesday: 10:00 AM – 3:00 PM
Wednesday: 10:00 AM – 3:00 PM
Thursday: 10:00 AM – 3:00 PM
Friday: 10:00 AM – 3:00 PM
Saturday: 10:00 AM – 4:00 PM
Sunday: 10:00 AM – 4:00 PM",Sans réservation,https://www.instagram.com/paperboyparis/,non_renseigné,"""Fast"" (à emporter, sandwicherie...)",True,True,False,False,True,True,False,False,False,False,True,False,False,False,,False,False,True,False,False,False,€€,,,False,,
Pap,Papilles,"77 Rue Marguerite de Rochechouart, 75009 Paris, France",75009,01 40 35 80 35,http://www.papilles-restaurant.com/,https://maps.google.com/?cid=14035469657687953957,http://www.papilles-restaurant.com/menus-carte/,"Monday: 9:00 AM – 4:00 PM
Tuesday: 9:00 AM – 4:00 PM
Wednesday: 9:00 AM – 4:00 PM
Thursday: 9:00 AM – 4:00 PM
Friday: 9:00 AM – 4:00 PM
Saturday: 9:00 AM – 5:00 PM
Sunday: 9:00 AM – 5:00 PM",https://www.papilles-restaurant.com,https://www.instagram.com/papillesparis/?hl=fr,non_renseigné,Concept brunch,False,True,False,False,True,True,False,False,False,False,True,False,False,False,,False,False,True,False,False,False,€€,Américain,,True,terrasse_classique,
Parc,Parcelles,"13 Rue Chapon, 75003 Paris, France",75003,01 43 37 91 64,https://www.parcelles-paris.fr/,https://maps.google.com/?cid=12086924999685936275,https://www.parcelles-paris.fr/menus-carte/,"Monday: 12:00 – 1:45 PM, 7:00 – 10:00 PM
Tuesday: 12:00 – 1:45 PM, 7:00 – 10:00 PM
Wednesday: 12:00 – 1:45 PM, 7:00 – 10:00 PM
Thursday: 12:00 – 1:45 PM, 7:00 – 10:00 PM
Friday: 12:00 – 1:45 PM, 7:00 – 10:00 PM
Saturday: Closed
Sunday: Closed",https://bookings.zenchef.com/gtc?rid=354886&host=www.parcelles-paris.fr,https://www.instagram.com/parcelles_paris/,non_renseigné,Restaurant,False,False,False,False,False,True,False,False,True,False,True,False,False,False,,False,False,True,False,False,False,€€,Français,,False,,
